id	label	fmqg	zmqg	total	crowd9	fmqg	zmqg	crowd3	crowd_labels									data
1930	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	翠玉虎 匠之石 难水晶 我其实就喜欢和田玉啊～翡翠啊啥的～～
1931	1	2	7	9	1	1	2	1	1	1	0	1	1	1	0	1	1	翡翠挺好看的哦，质量很好，服务态度一流 价格实惠寞沙洲冷005云朵朵005 看不到的天空005土土005。
1932	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1	23个完美饱满的翡翠珠子，在2012国际秋拍卖会上拍卖到1.06亿，贵妇们打开自己的珠宝盒子，里边除了金银首饰珍珠外，最想要的就是这样的翡翠首饰，不过这个款真的号美，绿的饱满清澈，应该是祖母绿中的最高级别了吧。
1933	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	七彩云南的珍藏翡翠展出。除了镇店之宝以外，全部是百万千万的价格。有的翡翠真得美爆了！噜饭饭猫 我在:http://t.cn/zlXlj9T。
1934	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	一枝梅花出墙来，引来蝶舞蜂恋。苍劲的枝干栩栩如生、晶莹似雪的梅花中金黄的花蕊似传来阵阵幽香、如蜜糖般浓醇的黄色翡翠打造的蜜蜂光芒夺目，让人不得不感叹设计的巧思，制作的精巧。
1935	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	岫岩玉中品质好的河磨玉籽料，20年前30元一斤，现在已涨至3万元一斤，虽然增值速度不及翡翠，但20年时间升值1000倍！
1936	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	我跟这块翡翠很有缘，买下了！
1937	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	奔跑中手机再一次飞出去。。。这次电板也飞出来了。。。颤抖地把手机翻过来看屏幕。。。哇塞！！！三星质量真是！！！杠杠的！！！
1938	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	宛若天成，灵韵动人。罕见老坑玻璃种翡翠，目前极具投资价值。
1939	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	目前為止見到的最好的翡翠圓鐲，高冰滿綠。
1940	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	心情郁闷了很久，意外收获很喜欢。希望翡翠安宁的禅意和蝴蝶璀璨的灵动，使我的心情随风飞扬！
1941	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1	#大手机显脸小#看到这么牛逼的功能俺感动得内流满面，三星这次真的要雄起了。
1942	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	清代的翡翠扳指，水头还算不错，皮壳极为油润，关键是，淡绿色中分布自然的褐红色的沁色特别显得漂亮，一般来说翡翠硬度足而年份迟，坑出的老翡翠能有这样的沁色还是不多见的。。年寂静 霁颜y IKA佳佳。
1943	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	重点是发微博的手机是三星，支持三星，更爱七星。
1944	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	刚做好的满色翡翠18K金天然南非钻石镶嵌吊坠，手工精致，价格合理。
1945	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	别致的造型，镂空的纹饰，更显细腻，润泽的质地。上身佩戴极为大气洒脱，独具个性 ：  糯冰种红黄翡缅甸翡翠仿古龙牌挂件  高：64.3mm 宽：43mm 厚：7.7mm。
1946	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这块翡翠好漂亮，有机会一定收一块送给我心爱的人。
1947	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	手机丢了两个月后终于买了新手机，三星GalaxySII 超喜欢，比以前的iPhone屏幕大很多呢！
1948	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	星期三，继续努力，早上起来一看见漂亮的翡翠，倍感精神，你们也精神一下吧。
1949	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	善男第18集，男女主各自捧着三星S3，手机两端不发一言但却你问我答心有灵犀，这就是传说的“S3，懂你的手机”的强大注解啊，哈哈。
1950	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	今年下半年开始地铁上三星手机就开始越来越多了，大家都喜欢用显自己脸小的手机。
1951	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	#GALAXY SⅢ追色行动#我喜欢三星，我爱玛瑙黑！这次人品要爆发！星手机官网旋爱生活旋的家脸小胖纸。
1952	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	我喜欢的三星手机，这里的人都喜欢。 #大手机显脸小#
1953	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星手机百度导航真好，今天从高桥门到新港再到江宁一路很顺畅哦，以后都不跟着感觉走了，还是跟着导航走比较适合我。
1954	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	色不止一面，翡翠的唯美瞬间~
1955	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	春水含风 　　老坑玻璃种艳绿翡翠贵妃镯，种质润透，清澈如水，娇艳欲滴，浓正鲜阳，似夏之绿叶，生机盎然，佩于皓腕，如抚凝露，晶莹剔透，如沐月光，皎洁莹润，内敛光华，雍容华贵！
1956	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	#大手机显脸小# 三星就是给力啊有木有。
1957	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这对耳坠3200，很便宜了哦，更多美丽又便宜的翡翠，请访问幸福翠翠翡翠论坛，www.xfcc.com。谢谢大家。
1958	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	尺寸大气糯冰种三彩缅甸翡翠寿星头挂件，送给家中老人首选，祝福老人健康长寿。
1959	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	诺基亚、三星、苹果、联想都是我的搞机史。不过就目前而言，我最期待获得价值1688元的innos D9手机了！希望美梦成真哈！女人朱鹭户沙耶 图趣图_ 盗安纯。
1960	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星i5700的2.3的ROM都出来了，兴奋ing，这手机买的超值，可玩性相当相当强。
1961	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	经过我多次的无数次的实践演练，亲身经历……三星手机是真的真的非常非常耐摔啊！三星，好样的～三星手机，你值得拥有……今年过节不收礼，收礼只收三星机啊，有木有……好感动……）
1962	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	我要买手机 要三星盖世3 好爱好爱这款手机。
1963	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	大爱，看见这一堆堆的翡翠制品，乐不可支……
1964	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	财源广进牌，冰种翡翠花件，飘蓝花，质地细腻润泽，水头极佳，一螭龙张牙舞爪，神态威猛，龙首处黄翡俏色，更增情趣，一金蟾伏于其侧，背后雕一金钱，寓意“财源广进”。
1965	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	天然冰种a货手镯 美好浪漫的情怀_翡翠选购_翡翠。
1966	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	翡翠冰种水头十足.芙蓉绿摆件。
1967	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	珑玉透 你好，很喜欢翡翠，自己也做这个，可加关注吗？
1968	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	红翡花开富贵翡翠吊坠：作品以盛开的花朵，雀跃飞翔的鸟刻画出了一幅喜气洋洋，富贵吉祥的画卷。花开富贵是我中国传统吉祥图案之一，代表了人们对美满幸福生活、富有和高贵的向往。（10877551）
1969	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	现在这条完美的项链身价肯定过2亿。近10年高端翡翠投资是最成功的投资品。当然也是翡翠收藏的黄金10年。
1970	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	三星质量真不错 丫的 这样打电话 手机还么爆掉就是个奇迹。
1971	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	玛瑙虽不及翡翠，但是他的独特美丽和多种多样也让他广受人喜爱，好比这个水草玛瑙。
1972	1	2	7	9	1	0	3	1	1	1	1	1	1	0	1	0	1	好爱三星那款大屏手机看着好爽。突然觉得我的HTC弱爆了可是那个手机好贵哎…算了，上班挣钱以后自己买喜欢的手机。
1973	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	鲜阳度很高的极品翡翠。
1974	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	前天中午京东上买的手机，昨天傍晚就收到了，效率还不错。三星9100，还不错！
1975	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	淘宝入手的三星x468鹅乱石手机，是个最小的一个，虽然年代比较久远，但听筒的音质却是智能手机无法媲美的。
1976	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	MOTO手机的外形，还是蛮不错的呢。
1977	1	3	6	9	1	2	1	-1	0	0	1	0	1	1	1	1	1	想买个手机，不知是等待iPhone5呢还是买三星i9220？两款都不错，纠结。
1978	1	2	7	9	1	2	1	-1	1	0	0	1	1	1	1	1	1	现在我家两部手机都是华为的，很好用，以前的诺基亚苹果都不考虑再用了。在电信选手机时，有个三星I699可以选择，我还是选了8812E。超过水果三星只是时间问题，你们好棒！！！
1979	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	此款作品采用天然缅甸玻璃种飘蓝花翡翠精心雕刻而成，质地细腻，淡淡的蓝花分布均匀，色彩明亮，福豆佑人，寓意青春永驻，生命常青。特别适合女性佩戴，更显女性的端庄、优雅与大气。
1980	1	1	8	9	1	1	2	1	1	0	1	1	1	1	1	1	1	三星Note的拍摄效果出乎意料地好，成像甚至好过索尼那款著名的8M像素背照式CMOS（用于LT、ST系列若干款手机及iPhone4S）。光线充足的时候优势尤其明显，ISO 32的图像非常细致，有点难以置信。——“传统”的卡片数码相机只剩下能光学变焦这一个优势了。
1981	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	新年的礼物，新款三星手机拿到手了。真的好大的屏呀，很喜欢大手机!
1982	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星的手机质量好，相信显示器也会很好的。
1983	1	2	7	9	1	1	2	1	0	1	1	1	1	0	1	1	1	tp china酷车，看来还是三星手机拍出来的好嘛。
1984	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	翡翠树叶，富有青春朝气，寓意大业有成，兼有金枝玉叶的讲究，自戴送礼两相宜。
1985	1	3	6	9	1	1	2	1	0	1	1	1	1	1	1	0	0	老外说，三星的手机是最好的，苹果第二。而且那普通话，标准到超越了我，额。
1986	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	漂亮的淡淡的蓝色的翡翠，颜色很好看，种很老很细腻，流线型的线条，柔和而清逸 ：  冰种晴水缅甸翡翠镶玫瑰金水滴胸坠（真钻）    包：高：37.3mm 宽：13.2mm 厚：9.1mm 裸：高：20mm 宽：9.4mm 厚：3.3mm。
1987	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	新买的铂金项链，戴着蛮时尚的，还有个翡翠的节节高升，也蛮精致的。
1988	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	存世不多的木那场起胶满色翡翠，金枝玉叶。
1989	1	4	5	9	1	0	3	1	1	1	1	1	0	1	0	0	0	我起邪念想抢的～紫罗兰翡翠。@ 云南。 话说当地的翡翠都质优价廉，但是唯有这紫罗兰是珍品。
1990	1	5	4	9	-1	1	2	1	1	0	1	1	1	0	0	0	0	毅然决然入三星9308，那个经典红实在好看！话说iphone实在高科技，象我们这类电脑盲手机盲的连下载个音乐都得求助于人，算了吧，就不挑战自己了。
1991	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	喜欢这款手机 三星i9000。
1992	1	2	7	9	1	0	3	1	1	1	1	0	0	1	1	1	1	webos真好用，HP可惜了，在大屏审美疲劳的时代，这款手机绝对是下一个潮流（和三星note对比）
1993	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	此款春带彩翡翠的福禄吊坠初看去因为内部絮状物的层层覆盖而导致颜色略有暗淡，但是细观下可见水头充沛，光感细腻，玉质内部的翠色与紫罗兰色氤氲而生。正所谓外行看色内行看种，有水处自然生福禄。（10877332）
1994	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	黑色翡翠。少有的厚度。搭配四克拉多的圆钻石带在身上有种说不出的高贵和气质。
1995	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	今天到大学同学那边买了一块翡翠，好像是缅甸翡翠，应该质量会好的哈，也希望翡翠真的有治疗的功效。
1996	1	2	7	9	1	0	3	1	1	1	1	0	1	0	1	1	1	在我的威逼利诱下，翡翠香水瓶终于做好了，现在在出证书！这次用了种水好的料子做的！终于可以挑到心仪的了！不过这家伙说，以后再也不做了！太费工了！呵呵，也算绝版的！期待中。
1997	1	3	6	9	1	1	2	1	1	1	0	1	0	1	1	1	0	累累累…走了很多路 看了很多手机 好羡慕别人买手机 我也好好想买三星s5830 好喜欢哦！
1998	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	买了个包包链，很喜欢，木头葫芦鱼翡翠玛瑙都润泽得很，握手里把玩不已。
1999	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	我最最亲爱的三星手机终于来到我的身边了。
2000	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	每次看到电视上的手机广告，我都会感叹，这么便宜的手机，功能却不比苹果，三星差，我们国家太强大了。
2001	1	2	7	9	1	0	3	1	1	1	1	1	1	0	1	0	1	新买的手机真心好用，外形讨巧，自带全键盘设计已经极为罕见，850mhz的主频+512的缓存跑androud4.0完全流畅！不愧是三星，软件优化能力很强。低频cpu最大的优点是功耗极低，再怎么玩也感觉不到发热，耗电量也很低。真心觉得android低端机比高端机好用多了！四核才刚刚起步，BUG太多啊！
2002	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1	倩倩姨妈送的金镶玉翡翠挂件时来运转，诺诺可喜欢了。
2003	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	这款机器的上市 应该是三星最棒的手机了。
2004	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	真心想拥有一个精致的弥勒佛挂件，翡翠和田玉都可以。翡翠的希望是老坑冰种带翠，和田玉期望是籽料~~不知有木有这个缘分能遇上对眼的。网上店里看了不少，暂时还木有看到喜欢的。手里有宝贝的出来冒个泡，谢啦。
2005	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这个周末超级忙，索性终于帮妈妈搞定了手机，咩哈哈，现在她和我一个桌面了我也好想换个三星呀，自拍功能真的不错的，对我而言就是自拍神器啦，啦啦啦~~~~
2006	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1	北京收藏级的翡翠你一定要到羊肉胡同珠宝交易中心看看，这两年收的几件都是从那出的，非常给力啊！刚入行的朋友也不妨到羊肉胡同多看看珍品，确实长眼力。这个月新收的，和大家一起分享了。www.yangrouhutong.com。
2007	1	6	3	9	-1	2	1	-1	1	0	0	1	0	0	1	0	0	移动版三星B9388双屏翻盖设计，内外均为3.7英寸800×480像素Super AMOLED触摸屏，显示清晰细腻；宽大的T9键盘，大气不失风范，操作便捷，是款不错的手机，可价格就吓人了。
2008	1	1	8	9	1	1	2	1	1	0	1	1	1	1	1	1	1	三星i9300很多人性化的设计，特别是对于我这种听歌就不想睁眼的懒人。终于找到一款适合自己的手机，不再被手机吭的感觉真好。现在还差六级没有过，唱歌还要好好练，还缺一个女朋友。这个学期六级一定会过！然后我要专心搞好后两件事！
2009	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	三星的手机有木有！我的手机就是给力！！哈哈。
2010	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	此款吉祥物专为女性设计，挂链为925银 吊坠为翡翠。主要功效是调节气场、 舒缓压力、对女性心情急躁、烦躁有很好的调节作用， 并有吐故纳新之功效，使佩戴者保持心情愉悦，同时有稳固事业和促进家庭和睦的作用。
2011	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	手机大就是爽！ 我要为手中的三星奋斗啦。
2012	1	3	6	9	1	0	3	1	1	1	1	0	1	0	1	1	0	"王自如对于三星和苹果的画面跟色彩跟我想的差不多 也许苹果的屏幕特不真实 也不算最清楚的 做工也不是最好的 但是它的暖色系 让人看了舒服 不管是电脑屏幕 还是手机 三星 我家台式就用的三星的 颜色过分夸张 我一般看1,2个小时就会觉得累 一直都特感谢我的第一台笔记本是苹果的 要不然我绝对的近视眼。"
2013	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	超美的翡翠镶钻石耳钉。贵气闪光。
2014	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	冰玻种是介于玻璃种和冰种之间的一种质地，其质感呈现出亚透明状，光泽不及玻璃种明亮，却又高于冰种。冰玻种翡翠水头富足，富有荧光，在商业价值上略低于玻璃种，若是质地均匀的满绿色泽，则极具商业价值和收藏价值。
2015	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	老张的三星手机和我的pad大小差不多！真霸气！ http://t.cn/zl3RKYc（来自 钉）
2016	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	周日去一个地下商城不起眼儿的小店，店主心灵手巧又擅长沟通，做了十几年翡翠饰品，这种生意小店多么难做？我很新奇地观望，发现不乏不错的物件，这次真淘到她自制的红翡串珠链，价钱还公道，喜欢至极！
2017	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	值得珍藏的顶级好翡翠！
2018	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	金镶玉，飘花翡翠，水墨柔情亲，东西越做越精美了。
2019	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰种翡翠大肚佛，肉眼不可见绺裂和石纹，内部颗粒细腻，笑佛的宽容、大度、可促使自己平心静气，豁达心胸，静观世事起伏，笑看风起云涌。佛亦保平安，寓意有福（佛）相伴。钰致乾 瑾秀中华翡翠巡展专营店。
2020	1	5	4	9	-1	2	1	-1	0	1	0	1	1	0	1	0	0	和田玉属于软玉，比较难保养，还是硬玉翡翠比较省心。
2021	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冷艳高贵的紫罗兰翡翠福瓜。
2022	1	1	8	9	1	1	2	1	1	0	1	1	1	1	1	1	1	随着翡翠市场的规范化和成熟，消费者的接受度正在大幅拓宽中，并且消费群体有逐渐年轻化的趋势。10年来翡翠的价格升了十几倍，高档翡翠升了几十倍甚至上百倍，相比钻石、黄金更有收藏、传承的价值。在这一点上，消费者也正在逐渐接受这种投资理念。
2023	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	我也要翡翠。特别是晶莹剔透的正翠色翡翠。纯洁又美丽！
2024	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	现在三星手机太坚强了，从3楼，摔到2楼，竟然没事。
2025	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	活动很不错，看到不少翡翠珍品，喜欢那只玻璃种玉镯。
2026	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这款翡翠还蛮新颖的嘛。
2027	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	珍珠项链与翡翠挂件拿到手了，非常满意~~~感谢ivimoon2011 者知之成。
2028	1	2	7	9	1	1	2	1	1	1	0	1	1	0	1	1	1	昨天晚上梦见猫了，周公解梦说要舍财。刚刚手机直接掉进洗脚水里。周公是有好准。但是三星确实是手机中的战斗机，捡起来还可以用，尽管在滴水。我还是被小小的惊了一下。
2029	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	翡翠豪华套链呐！哈哈。。刚练手效果看着还不错呢！
2030	1	2	7	9	1	0	3	1	1	1	1	1	0	1	1	0	1	一叶玉佛，超喜欢这个翡翠艺术品，买不起~~~
2031	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	其实和田玉更符合中国人传统的文化，温润 内敛 坚韧，所以和田玉是中国男人玉、翡翠是女人玉。乾隆爱和田，慈禧钟情翡翠...
2032	1	3	6	9	1	0	3	1	1	1	1	1	1	0	1	0	0	其实MX1出的时候我并不是十分看好，唯一较大的卖点就是使用当时三星旗舰处理器，认为只时昙花一现。现在，MX2拥有外观上的精工细凿，Flyme的倾力打造，促人忘记参数的实力，希望MX2能再一次孕育梦想，并带领中国手机行业追逐国际一流手机厂商水平！
2033	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	用于做蛋面的翡翠原料必定是一块翡翠中最好最精的地方。
2034	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	今天淘了三个宝贝，宝葫芦，翡翠貔貅和五帝钱，貔貅质地很好，很喜欢，我自己开光了，不便观赏，这个宝贝葫芦给大家看看，准备放在＂五鬼位＂镇宅。
2035	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星真给力..！响厅展示手机画画...请埋模特！
2036	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	今晚试了三星9308功能和速度，真是不错啊，神马iphone 5，一切都是浮云，今晚才知道原来手机不用装sim卡用wifi也可以正常上网，真是不敢说在mobile公司上班的呀！！
2037	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	吉玉缘顶级收藏品------1，冰种紫罗兰螭吻戏珠翡翠挂件！帮忙点评一下，我收藏的得意作品！头也好色。
2038	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	翡翠如意坠…温润灵动~
2039	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1	金丝种翡翠：绿色鲜艳明亮，使人觉得翠中含有金光，呈丝状断断续续排列， 因水头好，颇受推崇。
2040	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	与金银相比，更喜欢玉石，无论是翡翠还是白玉，带在身上，依着皮肤，被汗水日夜渗透融合，便有了温度和光泽，产生了灵性，仿佛身体的一部分。
2041	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0	如意如意 如我心意 快快显灵 一对可爱的翡翠如意 将来送给我一对可爱的儿女们。
2042	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	"我比较喜欢翡翠，很漂亮,可以送给亲朋好友，绝对有面子，有兴趣的留意一下哦!"
2043	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	我觉得三星还是不错的。
2044	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	手里捻着这枚「掌心布袋佛」，心也静了很多，辣烫翡翠 帮我谢谢秋丽姐费心设计的指环，大爱呀。
2045	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	你们家的翡翠都是上上品
2046	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	极品玻璃种翡翠欣赏。
2047	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	三星手机GALAXY Note又光荣的立功了！
2048	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	很喜欢这件，特有感觉！冰种黄加绿缅甸翡翠玉兰花挂件   高：44.4mm 宽：26.1mm 厚：6.9mm。
2049	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	喜欢啊，我喜欢绿松石，回头想换别的翡翠啥的，再找你呗，好脾气亲。
2050	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	狐狸乔: 紫罗兰水头好的较少，能得出这么一枚戒面还是不错的，生动活泼却不失优雅。
2051	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	很不错的蓝水料子的翡翠。种也不错。不知道这样的货现在上小五了吗？
2052	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	107000的翡翠镶钻戒指 真的好美貌 大小刚刚好啊 相熟的店员说可以拍照 哦也 RySTAL_SI 过过手瘾也不错啊啊啊啊啊啊。
2053	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	家里已经三尊佛了，白玉佛、翡翠佛、金佛，哪个更好看？还是最喜欢翡翠的。
2054	1	2	7	9	1	1	2	1	1	0	1	1	1	1	1	0	1	感谢不经摔的华为手机--因为你，我用到了联想智能机--上网给力、超级省电、性能一流；因为你，我考完试回家就能有新的三星智能机入手--性价比高、首次尝试...感谢华为！！！
2055	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	此款金镶玉的翡翠叶子搭载白金与碎钻，采用常见的包镶工艺让叶形显得更加饱满圆润，阳俏而又氤氲着玻璃光泽的绿色则是叶片最闪耀的灵魂，三两黑点像是尘埃在叶脉上舞蹈，化腐朽为神奇更是让叶片平添几分逼真和俏皮。
2056	1	2	7	9	1	1	2	1	0	1	1	1	1	1	1	1	0	冰种飘翠缅甸翡翠镶白金如意胸坠（真钻），冰种娇俏的色彩、美丽的光泽，如秋风月影一般动感流畅！随身佩戴，吉祥平安、万事如意，事业腾飞、幸福美满！ 是否提神呢?[呲牙]
2057	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	图为缘本珠宝一尊翡翠坐佛. 玉质温润饱满. 水头足颜色纯正浓厚。
2058	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1	冰种翡翠树叶，镶18k玫瑰金钻石，种老，水头足，起莹，饱满。开店优惠拉。
2059	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	冰种翡翠的等级在翡翠中稍逊于玻璃种，在市面上比较常见，但其通透的质地和充满魅力的色彩依然为其奠定了良好的市场基础。从翡翠数量来看，冰种翡翠依然是比较受欢迎的翡翠种类。在强光下观察透明度，越透明的越好，敲击翡翠，以敲击声清脆悦耳者为佳。
2060	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	天然翡翠中含有人体必需的多种矿物质，正所谓“人养玉三年，玉养人一生”，由于佩戴手镯时是直接和皮肤接触，这是因为大多天然的玉石都是有裂的，它可以吸收人身体的体液，其中的矿物质也可以滋养人.
2061	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	手机复活了，三星机子还是蛮强悍的嘛。
2062	1	2	7	9	1	0	3	1	1	1	1	1	1	1	0	1	0	看见就挪不开眼咯   一如纪继往的喜欢玉  不管是翡翠还是和田  细腻温润 沁入人心。
2063	1	2	7	9	1	0	3	1	1	1	1	0	1	1	1	0	1	三星这个好强大。找到短信拎起手机就能打电话换手机吧换手机。
2064	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	翡翠。这样的成色比较少见！资源不可再生，这就是行情每年递增的原因。喜欢！
2065	1	3	6	9	1	1	2	1	1	1	0	1	1	0	1	1	0	不错的，我是云南的，更喜欢翡翠类的，通透感好像好些。
2066	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	投资翡翠，一定要是收藏级别的翡翠。玻璃种翡翠作为翡翠中的上品或极品，不仅有着非常巨大的经济价值，适合于投资收藏，用来制成的吊坠，可谓在品质和视觉观感都属上乘，凸显了您的典雅尊贵气质。
2067	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	水不错色很好的翡翠小件，绿色满而匀，总体来说不错滴~
2068	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	取材缅甸天然冰种翡翠，玉质细润，绿色明艳动人。具有很高的收藏价值和升值空间。
2069	1	7	2	9	-1	2	1	-1	0	0	1	0	1	0	0	0	0	在碧玉里已经算不错了，当然色位是不能与翡翠比的。
2070	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	红黄白分明，色彩诱人[哈哈] 糯冰种黄翡略飘花缅甸翡翠年年有余挂件。
